id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
151,0.010067307708510788,0.010088092545489716,0.010098987046779487,0.010082154756334857,0.010168280962685586,0.01009663250972647,0.010084864841051505,0.010165373027153504,0.010087564540030984,0.010086303591989164,0.010093518558988459,0.01010593209269567,0.010083554023992174,0.01011436600597557,0.010111058180995603,0.010136568295668781,0.010092140537813935,0.010158089350374629,0.010100788014704156,0.010078031349724547,0.010074186266287992,0.010102420948901165,0.010098800718345739,0.010091124043764475,0.010099147114513735,0.010108087576606976,0.010093619006258865,0.010110020509566319,0.010101837621271452,0.010097560407364588,0.010113359445068006,0.010089492419830577,0.010116651974681434,0.010129139881883386,0.010092209537888284,0.010152528648576013,0.010088105013029423,0.010097060121920597,0.010106649610216824,0.01009310494092372,0.010114729320959946,0.010083055753973507,0.010138331898939801,0.01008959561816395,0.010179923637005915,0.01009405416249973,0.010077460753659905,0.01009117118390264,0.010090804428564326,0.010108538929433345,0.010092481229868656,0.01007495915408137,0.010107497157073129,0.010091995519983075,0.01006526267165541,0.010078994816362001,0.010085120821531285,0.010216945730726696,0.010100361311704395,0.010088302579036895,0.010104350290043702,0.010095431224240201,0.010133427502129715,0.010105102668633941,0.010101339990458251,0.01005810906140677,0.010124227790833442,0.010096683186495103,0.010088811667747916,0.010079718747026808,0.010080490716146612,0.010103483487647407,0.010100646531016002,0.010114200124928084,0.010076319332042356,0.010083004880136366,0.010072187884639282,0.010119020658542316,0.010085426314965742,0.010077838369341842,0.01008907858846912,0.010099235040115175,0.010089413126448152,0.010102688072575517,0.010083071433091428,0.010070227411724017,0.010103755410429505,0.010079946837326418,0.010146136872807545,0.010118164375647202,0.010085421834502043,0.010113780208510116,0.01010757165499062,0.010085712030233975,0.010098364330188469,0.01012657722942068,0.010086454553092475,0.010108410353750182,0.010081869781544418
154,0.010085402918507737,0.010079081630701614,0.010121781293540879,0.010085638913695738,0.010150777273895751,0.01011564064131113,0.010088886084270244,0.010135012822248927,0.010070544865028347,0.010091134559531059,0.010087339906336285,0.010058320352148618,0.010072253895131453,0.01007677197627333,0.01006785811841704,0.010158066622961742,0.010067415203388785,0.01013025179679768,0.010086635779677323,0.010073939476785775,0.010080634601065463,0.01011525515768418,0.010097359153959191,0.010116046823388632,0.010117815711867243,0.010120084488818374,0.010075501689692798,0.010089967059341419,0.010111734639620576,0.010125365576467942,0.010132522539124519,0.0101122314420545,0.010155165656284085,0.010168430808072023,0.0101127993692366,0.010145238774644976,0.010097064336042367,0.0101461277364225,0.01013709285226946,0.010129990643218685,0.010149724927460238,0.010072257983685252,0.010127071155921784,0.010083636332071051,0.010158826497407182,0.010111990590518627,0.01008724857812648,0.010070210263964702,0.010069203630214782,0.010080213032939555,0.010085529200101622,0.010095269777911958,0.010092258521590698,0.010082027995356027,0.010093544834902985,0.01009476120509008,0.010083048642956186,0.01021037614425354,0.010080622311305,0.01009521924115698,0.010099236297987793,0.010113353936646322,0.010108621009964496,0.010099077845899926,0.010119391350499947,0.010099931776712897,0.010089385995462068,0.010098715064441044,0.010100465536318345,0.010084200690236316,0.010103104816337933,0.010100887816680757,0.010122968591934161,0.0100948040321468,0.01008572420944119,0.010091184885680083,0.010095218198484692,0.010095822020912682,0.010094664916401088,0.010084372466307539,0.010085382556648138,0.010085851849347672,0.01009603845880341,0.010086152322910874,0.010107118698129301,0.01008951373816011,0.010089011282167602,0.010097533688085381,0.010140758876166047,0.010075221226444048,0.010103137298381628,0.01008167962016388,0.010088048315401702,0.01006793253661925,0.010078516291042542,0.010070135178767975,0.010090739357975184,0.01009197426984505,0.010081898919584551
156,0.010080753719127991,0.010078402839538586,0.01011601970275525,0.010076602699405532,0.010155809397800216,0.01011331923306372,0.010093809522777471,0.010145239913137738,0.010077229255894528,0.010088925254495548,0.010081034996730794,0.010076288226661262,0.010068688452194434,0.010090342114673549,0.010081493874728358,0.010161837387339457,0.010078354260420454,0.010143989293163473,0.01009132939520854,0.010068807451090133,0.010076167493338763,0.01010345499117748,0.010104185417817761,0.010109774542946684,0.01011694382602443,0.010121414386289752,0.010078889992016277,0.010111716457812165,0.010107777085719217,0.010117077064761261,0.010120894527849731,0.01010327899532135,0.010146274719173813,0.010164015488229271,0.010105324452072349,0.010159393943158302,0.010091623408543676,0.01014376636140843,0.010129286245152972,0.010124672378993841,0.010147141579231791,0.010062400329143455,0.010127344629167135,0.0100868649577333,0.010182275429573734,0.010098394403700554,0.010072929729588715,0.01006287219097272,0.010055703892420439,0.010081833120858143,0.010074535137792502,0.01008471936249893,0.010094539008988046,0.010066936734415452,0.010079431973689362,0.010076246945215103,0.01007229468415331,0.010226271786095704,0.01009403031789341,0.010098196799597888,0.010103871837857527,0.010103250264153926,0.010134741839003989,0.01010240430942007,0.010106232922271889,0.010090318692819154,0.010118390987639966,0.010100502962663589,0.010082848937673338,0.010078039474034777,0.010102303604796357,0.010105405450280063,0.010123665531287745,0.010102860959093728,0.01007328266685501,0.010087219134383171,0.010083378536552026,0.010119674070431264,0.0100980238532495,0.010075701943555776,0.010089583265870379,0.010090862400251272,0.010097246620962855,0.01008334501747668,0.010096867093921364,0.010070244011067831,0.010091320145266999,0.010086629946855505,0.010154024033293121,0.0100964343045013,0.010097265503278713,0.010098047744621298,0.01009372627541082,0.010073554783301932,0.01007098273339878,0.010100360404107282,0.010088506174136815,0.010111435718263255,0.010068274065246812
157,0.010077870938627557,0.0100807195732275,0.010066417872690732,0.010097561878874797,0.010128054014161786,0.01004915458157115,0.01007037943941628,0.010175679417934137,0.010080044386494978,0.010093557207414455,0.010097299293741263,0.010112384889780808,0.010109084514674037,0.010127658323375218,0.010118349161220957,0.010111379013852275,0.010089976493000833,0.010170743684232562,0.010096773937133307,0.01008486472116962,0.010090840619979889,0.010103581768011037,0.010100433680015845,0.010096204370816753,0.010098019763238904,0.01009069908461326,0.0100991939252141,0.010102569581631096,0.01009281257979244,0.010104960325316926,0.0101097158235456,0.01008020667582281,0.010130536403715128,0.010094803284435934,0.010080460124850199,0.010094186696897335,0.010093088301101484,0.010105826910636682,0.010112966057108656,0.010079805629505978,0.010080507484048797,0.010105415058391097,0.010118915008377975,0.010086706983414568,0.010178392870336107,0.010099690602802022,0.010095574110696594,0.010100749269359216,0.010110041512422304,0.010115602147735585,0.010097860980825662,0.010091127593155915,0.010120580461048988,0.010103890557716221,0.010076945844953122,0.010096484890050616,0.010080898482290358,0.010216363357451892,0.010110652100302646,0.01006945422370335,0.010118328890586215,0.010094950286667195,0.010146957300278474,0.010084951037116627,0.010126629492961782,0.010077510022481303,0.010110507244400666,0.010091845089497946,0.010101056208988693,0.010083766696490698,0.010064426743234827,0.010081839537735381,0.010063560978958873,0.010109860740451355,0.010091472597040579,0.010107668590554276,0.010071834272573231,0.01010705555714145,0.01006132113696856,0.01009310037569342,0.010075414373393935,0.010102470540751972,0.010076311519182847,0.010109212680750594,0.010079666420903789,0.010094022154726306,0.010110537756626545,0.01007572476347401,0.010141251781927247,0.010122061490441396,0.010091991122785231,0.010127423368121422,0.010114490200868562,0.010100711758301547,0.010112771735960195,0.010133074753035976,0.010090963609080064,0.010105407343786475,0.010093131338132937
158,0.010093081052909864,0.010090259550317279,0.010123885670648486,0.010092874678349245,0.01016936691742794,0.010122567405476898,0.010087167105233826,0.01013145978569068,0.010077723661396008,0.010097983099196503,0.010095057906299077,0.010054867471806337,0.010075907995710877,0.010049114421477432,0.010066766208263222,0.010150960577194768,0.010082731873772299,0.010085640413801292,0.010100492576469715,0.010073781151988115,0.010090424307953311,0.010117430089281683,0.010095098677855739,0.01011844414010978,0.010120996632396816,0.010123930743293498,0.010078059354736223,0.010073348853415215,0.01011538923946986,0.010126932442277019,0.01013476335403415,0.010113178252817712,0.010154596164322169,0.010163802843669474,0.01011419641501499,0.010158464244643225,0.010097712030493172,0.010146716950680522,0.010137891855047713,0.010131468664526721,0.010150339112544968,0.01007665473455345,0.010131919040856517,0.010094188695354,0.010080932786076307,0.010110743409963631,0.01008874059568,0.010071659064992593,0.010075846032543781,0.010087343757447366,0.010092273649939032,0.010098781309813095,0.01009746247178963,0.010090290269117104,0.010095322671790174,0.010097330654457155,0.010091457349951437,0.010122326677222203,0.010066436045610184,0.01009956790121461,0.010100978062392902,0.010116618999314328,0.010088763467288223,0.010103368896341926,0.010123061041663026,0.01010236243671392,0.010083456913445648,0.010096758646466036,0.010101826378036602,0.010089669934090491,0.010104121145528623,0.010108357818502778,0.010123024425354572,0.01009964654969538,0.01009151283766624,0.010096582542983585,0.010098998703310703,0.010084464701597308,0.010097184605734248,0.010085833211659874,0.010088005429697544,0.010089037925641338,0.010099251663561017,0.010090204180846583,0.010109901246776382,0.010093904980025492,0.010093238808411047,0.010101525150828515,0.01012426611982937,0.01006390755311568,0.010108449541301542,0.010087444946543022,0.010093672662720578,0.010074465688390589,0.010084363175791675,0.010070066231763352,0.010096144584921219,0.01009412133497999,0.010087286446681746
159,0.010069443861871398,0.01005532195217831,0.010076557025977843,0.010099771314931184,0.010013236925238004,0.010087584529280174,0.010088414520030625,0.01016010862127596,0.010055758397408056,0.010064643126182644,0.01009182629035824,0.010081240025072056,0.010099452960111499,0.010113500971908728,0.01009175438551184,0.01013729172810434,0.010060939942763723,0.010162878358294082,0.01009569480470643,0.010086357363214735,0.010067629273341056,0.010110004079070015,0.010114568543932322,0.010090564291679113,0.010126620046475035,0.010080629251090333,0.010092306606719597,0.01011657337090168,0.010112004769219668,0.010114568502319466,0.010133336285025487,0.010067650908889074,0.010148730568019054,0.010105890683380988,0.010092947315171035,0.010056628100884965,0.010100188639548882,0.010120542254806433,0.010114961662526342,0.010089181241629448,0.010091902084413337,0.010098624448123823,0.010135007988390739,0.010095976276772533,0.010182600919702377,0.010113111430604647,0.010098239688862266,0.010089757274941462,0.010088928207296365,0.01009360569652934,0.010103149338215855,0.010096994274859479,0.010120209482585485,0.010103968755462716,0.010069451006343674,0.010095374394572735,0.010093169179915611,0.010225930138256581,0.01010971966785132,0.010090170055658472,0.01011885254137065,0.010094535830108617,0.010150219872354583,0.010105478859191405,0.010112423581684446,0.010081003255769633,0.010126316775775463,0.010110130300705258,0.01009896887964651,0.010085097603929758,0.010082139046923162,0.010102119415573813,0.010083408355208748,0.010105944040819517,0.010060131552341235,0.01010658190571941,0.010080876519491933,0.010125564698759384,0.010086529179363268,0.010094155030266214,0.010090840472524265,0.01010485162739365,0.010095835090561727,0.010110905565861174,0.010080612246512811,0.010081096059707494,0.010114390057012071,0.010099323371506562,0.010158099037004991,0.010091100994345448,0.01009593200968642,0.010121362498290232,0.010102025608925674,0.010085637680667624,0.010100962844849333,0.010107180530356577,0.010091864355958302,0.010122762141577637,0.010091546753846558
161,0.01007981192635995,0.01008787586630182,0.010098832753064774,0.01008737458605936,0.010149485113446433,0.010094011270572694,0.010087380494263104,0.010166069491633628,0.010092723487565148,0.010080901619488417,0.010096363702032355,0.010104706288206032,0.010090546276630495,0.010116693139322676,0.01011069001619662,0.010139562606027247,0.010094034715543267,0.01015970598014654,0.010101169217665788,0.010079734576695667,0.01007458712078435,0.010096819126759844,0.010098210798838122,0.01008213916971765,0.010101419658140362,0.010106343878833,0.01009208432117957,0.010107905168486224,0.010098974248789201,0.010093920032606327,0.010113398850469316,0.010092515917376541,0.01013409796649226,0.010142557161242235,0.010090439986691091,0.010152859793996672,0.010085664253563135,0.0100994023897345,0.010099575143137383,0.010090099179526236,0.010116256901755239,0.010087689098791893,0.010131183331699592,0.01008913404185848,0.010180103467752232,0.010101250555844406,0.010083073161319072,0.010087242679764527,0.010089254929726593,0.010109483331972322,0.01008811587775012,0.010081015208074733,0.010107913954934293,0.010088204710901839,0.010056335345320125,0.010076667911080753,0.010080565839735794,0.010213970822855897,0.010105621831287636,0.01008673620668627,0.01011212120004844,0.01007989363052803,0.010135981238906236,0.010102376862168427,0.01009990006566889,0.010078807777961891,0.010119750126517321,0.010094359912862701,0.010085054892520842,0.010075760327529373,0.010077671320301452,0.010104646131459795,0.01009933074431088,0.01011032057705911,0.010072905375529375,0.010091026484952931,0.010067932297085665,0.010115505999764627,0.010087861445247481,0.010077557453692664,0.010088426574450691,0.010097215545786653,0.010088158757312535,0.010101879377965407,0.01008402204983704,0.010071104591429436,0.01010385132329201,0.010079700123149437,0.010144386978417819,0.010117623541281083,0.010083891406025672,0.010122784161931244,0.010105775429014743,0.010089701626863212,0.010101961425962721,0.01012757327652443,0.010079406761693801,0.010111195563164073,0.01008207111908339
162,0.010119666895744358,0.010120573197411437,0.010116523153986954,0.010098185994414751,0.010188570119371633,0.010119967727298902,0.010089445479821817,0.010176159186803264,0.010116161501495136,0.010124806159250465,0.010112863387418564,0.01008490714248561,0.010112913655306997,0.010051478888529418,0.010101398564597776,0.010126510648048466,0.010116111936153107,0.010080041374852359,0.010111270278195009,0.010103038758827293,0.010110049457897948,0.010092385363704397,0.010071788168122542,0.010080568374376077,0.010090239452514367,0.010085657992357921,0.010108794067909873,0.010052608968245925,0.010079430942759045,0.01008486231925717,0.010106244581849121,0.01010358613861432,0.010152073812712891,0.010144942545761433,0.010087807920443875,0.010170039426519123,0.010073550875203775,0.010094072934948047,0.010078809439391233,0.0100907846460499,0.010110092874900436,0.010114371650746103,0.010123215190334194,0.01008899776835821,0.009916707993944576,0.010116851880125408,0.010096183307354371,0.010108091057428194,0.01011635778170899,0.01012121119204342,0.010102245511148309,0.010097512713878454,0.010110550702194684,0.010110952639689367,0.010102429236705799,0.010102461663411317,0.010101401010709388,0.009908317680609083,0.010075565523047966,0.010110196463742354,0.010114600480837036,0.010096273528073279,0.010085029944130157,0.010116211818064737,0.010132294863315613,0.010113452032561573,0.010094173755766019,0.010073016431776154,0.010103055546374879,0.010099444057429664,0.010085778214933864,0.010122725935209895,0.010096613176068497,0.01010535586582657,0.010115098638218273,0.010120028178447846,0.010104564059183354,0.010075492041491645,0.010107767147771179,0.01008584568745536,0.010105316493300244,0.010097574132379262,0.010110702620611645,0.010112490068889033,0.010115888481084665,0.010109950415538574,0.010114497436600742,0.01009251667838817,0.010100678096182808,0.010065494414171814,0.010104567531005177,0.010125571107959,0.010113948451859577,0.010104113236148684,0.010115501775189594,0.010126311809939018,0.01007775324052036,0.010093602083801757,0.010104095202760826
170,0.010107961993079362,0.010098847192072338,0.010104477696470696,0.010084896835085679,0.010168896460599845,0.010104384033440756,0.01008659067750206,0.010184247614629344,0.010111743010979501,0.010108089963880906,0.010105682803518208,0.010118765480160502,0.010110703811430723,0.010132767991851803,0.010125859698353877,0.01010624102407598,0.010105466771807398,0.010177155041885906,0.01011382503057381,0.010091480773253097,0.010088663085014193,0.010078325540638693,0.01006709763754247,0.01005818065472102,0.010084756586588594,0.010074316397498284,0.010108287928228066,0.010101358640688491,0.01006022787477295,0.010035219413507337,0.010079472292660851,0.010087558188693257,0.010110689685188747,0.010134023299655782,0.010062041502047819,0.010168571575601557,0.010057879012334958,0.010045544240390145,0.010050810883092832,0.01006130304476287,0.010087277011623614,0.010109170868699025,0.010119641681896259,0.01008840643676438,0.010185879508568673,0.010105682363408554,0.010088744671808146,0.01010284453972719,0.010113891402482115,0.010123333954441791,0.010095385430173472,0.010069270957921064,0.010113194016600139,0.01010456994208797,0.01007784118192679,0.010068278135484368,0.010088133870498433,0.01018017372976534,0.010116914009040528,0.010102009644059922,0.010116819419599344,0.010072423916122425,0.010113945631169366,0.010114485359622767,0.010094327626300357,0.010095057205788478,0.010114168007021427,0.010066276023498128,0.010093560953961453,0.010080228598108457,0.01006812890907312,0.010120136260343962,0.010080043689737085,0.010116396347786865,0.01009505806780686,0.010120990434245181,0.010084638039675011,0.01010694699371287,0.010098985049929352,0.010073073135924256,0.01010020449353905,0.010096386122169192,0.01009959915876932,0.010115280660789271,0.010080643314575068,0.010089084168678495,0.010118875832266382,0.01007386340232988,0.010117919850223863,0.010134040289405304,0.010072468318108234,0.010138525984983075,0.010116312345760586,0.010099505913817874,0.010112413551071422,0.010143197811002444,0.010065013493549161,0.0101083349997923,0.010089585874483595
172,0.010098118138897291,0.01009863045778447,0.010124879735360337,0.01009680200112889,0.010169391774607085,0.01012871494221662,0.01009821340406393,0.010006232912189902,0.01008711963654677,0.010108678532284872,0.010092883694137425,0.01006520150403507,0.010089279881556425,0.010063363038092491,0.010080129567006742,0.010154761540785148,0.010093078504520327,0.010027713482638987,0.010103087778031351,0.010080200846824367,0.010098424731123877,0.01012083413824955,0.010109848919779904,0.010127820674175872,0.010130139863674377,0.010135072110456217,0.01004447774047854,0.01006662774111123,0.01012040849445178,0.010136617177550097,0.01013898681338339,0.010114940361852483,0.01015844728600588,0.010172481610863995,0.010122404453380146,0.010161402878595023,0.010105628955645303,0.010155285616278821,0.010145684544292877,0.010140016621975551,0.010157181349226494,0.010080941164114001,0.010095699547915808,0.010096705616491498,0.010121313702423895,0.010110190055824609,0.010098329157237653,0.010075573674819458,0.010078054245684602,0.010040699976608957,0.010099876421326016,0.010106110457247096,0.010092721151044039,0.010099087281436455,0.01010195566773651,0.010104994054852124,0.01009815927531743,0.01012589276313358,0.01002986188580407,0.010108260890756865,0.01009767909509678,0.010118793766837752,0.010091559597845455,0.010111681306765407,0.010127934277518486,0.010107941880673843,0.01007023359915873,0.010097097091993563,0.010101705037763422,0.010093237893620922,0.010113180265025496,0.010116461306706199,0.010130017653115999,0.01005787271373743,0.010102545841258284,0.010093092680161543,0.010104787257483538,0.010105454139179081,0.010106460479945989,0.010096187880453585,0.010100805871209264,0.010075272159227438,0.010108645859203754,0.010082678592699611,0.01011393956987279,0.010097892957151734,0.010067687622216857,0.010108556656459216,0.01002866440720661,0.010057708274984103,0.010110218090998463,0.01009645367872641,0.010054401294650498,0.010086694730849098,0.010091821870819489,0.010076544651607252,0.010104101678107042,0.010104084125579614,0.010096263699053934
174,0.010107117469659924,0.010112191426837086,0.010091730065465513,0.010082844822437523,0.01018609530789547,0.01011094348113177,0.010083801574759512,0.010129283927243868,0.010106171393391908,0.010121158755094539,0.010070196869948518,0.010103995510074291,0.010098755309923725,0.010101754939701321,0.010112225303325428,0.010138627519540849,0.010109291587208748,0.010153293527875962,0.010105129974254277,0.010085485031490517,0.010101849438718875,0.010058540141291433,0.010083733409666156,0.010097578708772996,0.010104980448934073,0.010104528946176701,0.010088725044568522,0.010096201958534045,0.010090437110307111,0.010104572917559682,0.010086948953419017,0.010075248547826588,0.010132085191135152,0.010148019213259673,0.010090276502005247,0.010171630472074812,0.010071286281515488,0.010122744234214637,0.010106435255095034,0.010109769197415186,0.010126356497429994,0.010091795196932854,0.010101201894150653,0.010081319815209046,0.010172934580087376,0.010070509543015686,0.010065153211596801,0.010083843205367617,0.01008550630881265,0.010079746362102166,0.010083411816543979,0.010084505648826807,0.01009047954409998,0.010092216082599963,0.010094222569868128,0.010092220589883816,0.010088637598889375,0.010200070350734359,0.010082470951559857,0.010109393820245428,0.010100156600206158,0.01009568531064376,0.010118642914131578,0.010115231639457715,0.010114766868148198,0.010101221907571421,0.01010505322503352,0.010075227839816162,0.010052938858844637,0.010085745540761653,0.010097912461364161,0.010120607653856369,0.01011142876918307,0.010069820134570572,0.01010281188947658,0.010093723860137403,0.0100967773902308,0.01010982018907226,0.01010776932885302,0.010067432133195317,0.010104425639599316,0.010078405751616665,0.010106278201445669,0.010086751849475616,0.010103261821593401,0.010093337393975015,0.01008611913703733,0.010085395529573124,0.010110961618796916,0.010115317959575466,0.010095375607630682,0.01012109031131112,0.010075295665319171,0.010097009962024868,0.010078260467035267,0.010124817493442777,0.01007971564293199,0.01010483177226702,0.010078892303085762
176,0.010088695581410506,0.010078570518680038,0.010105985734524203,0.01006915645609332,0.010166704988724526,0.0101086599917002,0.010091841983563788,0.010154821491654595,0.010084750345910434,0.01010456794824976,0.010075305208504328,0.01009369023322254,0.010078740972701923,0.010104283758753616,0.010097528736980272,0.010154367709970736,0.010080567831555117,0.01015641719133885,0.01008575475584596,0.010071634924615639,0.010090376985844236,0.010091058999676002,0.010096970307060757,0.010109428028085126,0.01011415216009715,0.010108769833025546,0.010086684176406232,0.010105172646548826,0.010100405907376247,0.010113734122074334,0.010100968271824246,0.010098489777061952,0.010130864706144101,0.010158847039996002,0.010096536480913585,0.01016048394695842,0.010087451517847333,0.010136759307316055,0.010128271854381596,0.010117076609150958,0.01013713499805866,0.010071435345730705,0.010128537434374318,0.010080127732330559,0.01017652790612239,0.0100947020186734,0.010072652254520125,0.010072435069617542,0.010074611952582692,0.010096643483717832,0.01007060300803705,0.010083629164908039,0.010088346424313601,0.010066700067962469,0.010085226459151523,0.010081368053738098,0.010067010378713761,0.01022265307042615,0.010097913076333358,0.010106370883207727,0.010089191447923562,0.010105428733916694,0.010126557880513145,0.010110504769774894,0.010102713222087488,0.010089480350698843,0.010107789557425808,0.010090112321991227,0.010085508599262778,0.010074751767402157,0.010101632724590524,0.010113918739628495,0.010119266644912904,0.010101484810667643,0.01008719468807118,0.010092610945611794,0.010086375478508373,0.010112414841587751,0.01010245743448701,0.010077107265928436,0.010098711321045013,0.010084499589215186,0.010105040379569927,0.010082051760300569,0.010102581467513173,0.010070052313488058,0.01008925159582134,0.010073703628561286,0.010153184172978256,0.010109190249377155,0.010091506930882135,0.010104598065997642,0.010098193192212048,0.010082437266855274,0.010069374955016376,0.010113964138033374,0.010082217063080367,0.010101474389954068,0.010052287470799467
177,0.010100206787354012,0.010105750923925284,0.010111606038361864,0.010085340131309864,0.010174417083648472,0.010117564887873,0.010092810988890805,0.010092394337677208,0.0100971893226995,0.01011235678156456,0.010077470931816936,0.010085264515340862,0.010094152985645331,0.010092964557322356,0.010099920636228076,0.010154401163640758,0.010099609472746723,0.010121793861524838,0.010095314173765347,0.010083555971794575,0.010098283403776312,0.010099529737067448,0.010099982287627493,0.010112129154515868,0.0101146109088003,0.010121059874693765,0.010070782548354869,0.010083558597380375,0.010101560434101292,0.01012102186014672,0.010124117539104584,0.010098070969304072,0.010146707356948616,0.010167284596285754,0.010105081518503754,0.01015698739252506,0.010089130632936627,0.010142710278749792,0.01012756537653914,0.010126951221548204,0.010144633749077413,0.01009216579809531,0.010085868223572629,0.01007689481592192,0.010152231235187555,0.010101388486222622,0.010081428168711916,0.01008295258718828,0.010085090964774036,0.010070187187580125,0.010085223106061879,0.010092851817806918,0.010079852326143295,0.010089626364711989,0.010096067038913442,0.010096038927845104,0.01008889709532386,0.010190736446225883,0.010065024029204934,0.010102933966013554,0.010097130747683678,0.01010114244959617,0.010114491044203288,0.010105066816233205,0.010111563772921653,0.010103662895231798,0.010086319000576735,0.010088063691422875,0.010080852812663256,0.010081264683466252,0.010104195372568462,0.010110541579750163,0.010118506389723746,0.010062813992504966,0.010101627660016025,0.010078863360029727,0.010097384422583488,0.010107760713801857,0.010104969101684,0.010079558714708885,0.01009671535347924,0.010061492040659021,0.010100548354488322,0.010078769523665841,0.01010789334667768,0.010094553101339384,0.010068256335093428,0.010100089402364853,0.010095420227423199,0.010090180081515668,0.010090658480731433,0.010110202350989706,0.010050155299215456,0.010089248205657821,0.010090850394296722,0.010105178579273117,0.010084402093193381,0.010100214953716683,0.01008808907822611
180,0.010084855213982415,0.010087106997843548,0.010090330316801394,0.010087457090615674,0.01016114510623048,0.010085136168911837,0.010072988490666315,0.010160194837506274,0.010082221130471412,0.010099852173230792,0.010075800895320184,0.010099137743343364,0.010096941725743543,0.010106940986930737,0.01010518691191286,0.010138273451928739,0.010090531845626319,0.010157760917018269,0.01011072174093973,0.010073144811626895,0.01008878523113246,0.01008935947241194,0.010099743067953453,0.01010424446213216,0.010120789837330028,0.010113945693913261,0.010095444181920639,0.010115120630914387,0.010098548376237424,0.01010096833552025,0.010095413461186,0.010080899280956707,0.010115108577803315,0.010123915272140332,0.010083489230520036,0.010151897890457133,0.010079896981281769,0.010113456728342953,0.010116573287231732,0.01009825663868305,0.010114571467809492,0.010089054801122986,0.01012059822715151,0.010096069848863187,0.010182380785982737,0.010071359178203383,0.010071877142154774,0.010083391649737514,0.010091403514486067,0.01010165186463537,0.01008519980681714,0.010077019005479505,0.0101063116668911,0.010090490911484071,0.010080052889146407,0.010079864123748918,0.010082366375086657,0.010220492210296842,0.01009708889580934,0.010088451199808342,0.010114284815358324,0.010097796476631506,0.010143624929733667,0.010099561201108045,0.01010717703159225,0.010086340188186353,0.010122421876093735,0.010088833587657749,0.010080706970086336,0.010077786543517712,0.01008922833679756,0.010099242966312011,0.01009552689301712,0.010107648570780536,0.01008644309401384,0.010103725043600818,0.01008581988756747,0.010122753654492932,0.01008068601949314,0.010070688926431575,0.010083764771141387,0.010094473040897502,0.010084672702406263,0.010090524383195191,0.01006543571126135,0.010088288089520272,0.010106928329946717,0.01007956115500768,0.010150629250959777,0.010113871659453223,0.010088116286081361,0.010126254430947994,0.010099466041272636,0.010089363903558496,0.010079753413287868,0.010124427750547142,0.010091565913686443,0.01012323059067016,0.010078094804250814
